,dp_opt,wopt,evecs,evals,evec_sim,dU,dp_diag,tdr_overall,pca,active,pair,snr1,snr2,cat_cat,tar_tar,cat_tar,ref_tar,ref_ref,ref_cat,aref_tar,aref_cat,aref_ref,f1,f2,DI,site,area
0,14.098503,"[[-0.7106958]
 [ 0.7092073]]","[[ 0.96654786 -0.25648633]
 [ 0.25648633  0.96654786]]",[19.26780165 12.19671086],0.7935977,[[-12.11973113   7.73407371]],14.087326,False,True,True,REFERENCE_TAR_1072+0dB+Noise,inf,0.0,False,False,False,False,False,False,True,False,False,0,1072,0.934968,CRD016c,A1
0,20.000237,"[[-1.89437797]
 [ 0.71802534]]","[[-0.10054064 -0.99493295]
 [-0.99493295  0.10054064]]",[14.91430108  4.15337256],0.99704444,[[-7.30121736  8.59157977]],19.931309,True,False,False,REFERENCE_TAR_1072+0dB+Noise,inf,0.0,False,False,False,False,False,False,True,False,False,0,1072,0.934968,CRD016c,A1
0,21.392334,"[[1.51579239]
 [0.47973072]]","[[ 0.58122767 -0.81374099]
 [-0.81374099 -0.58122767]]",[15.52230808  7.71986999],0.9984617,[[13.92678693  0.58828023]],19.22047,False,False,False,REFERENCE_TAR_1072+0dB+Noise,inf,0.0,False,False,False,False,False,False,True,False,False,0,1072,0.934968,CRD016c,A1
0,16.899961,"[[-0.86345836]
 [ 1.01715714]]","[[ 0.95190586 -0.30639066]
 [ 0.30639066  0.95190586]]",[15.28220598  8.50165147],0.997889,[[-10.63442199   7.58740197]],16.89473,False,True,False,REFERENCE_TAR_1072+0dB+Noise,inf,0.0,False,False,False,False,False,False,True,False,False,0,1072,0.934968,CRD016c,A1
0,20.089062,"[[-2.0183078 ]
 [ 0.39359411]]","[[-0.02308256 -0.99973356]
 [-0.99973356  0.02308256]]",[19.46523323  4.319861  ],0.95936817,[[-8.59753445  6.95282478]],20.072834,True,False,True,REFERENCE_TAR_1072+InfdB+Noise,inf,inf,False,False,False,False,False,False,True,False,False,0,1072,0.8947761,CRD016c,A1
0,14.740898,"[[1.11150473]
 [0.35233729]]","[[ 0.56779802 -0.82316791]
 [-0.82316791 -0.56779802]]",[20.30763949  9.95650754],0.98100513,[[13.07133737  0.6018237 ]],13.220564,False,False,True,REFERENCE_TAR_1072+InfdB+Noise,inf,inf,False,False,False,False,False,False,True,False,False,0,1072,0.8947761,CRD016c,A1
0,9.668451,"[[-0.50387173]
 [ 0.68898441]]","[[ 0.97788494 -0.20914358]
 [ 0.20914358  0.97788494]]",[19.77321927 11.96808589],0.9945366,[[-8.69132109  7.67672018]],9.667331,False,True,True,REFERENCE_TAR_1072+InfdB+Noise,inf,inf,False,False,False,False,False,False,True,False,False,0,1072,0.8947761,CRD016c,A1
0,7.167935,"[[-1.02415206]
 [ 0.29792441]]","[[ 0.03888067 -0.99924386]
 [-0.99924386 -0.03888067]]",[15.22980673  5.30704819],0.79951644,[[-5.56544028  4.92768491]],7.1636615,True,False,False,REFERENCE_TAR_1072+InfdB+Noise,inf,inf,False,False,False,False,False,False,True,False,False,0,1072,0.8947761,CRD016c,A1
0,9.130925,"[[0.92949405]
 [0.25800195]]","[[ 0.55250879 -0.83350707]
 [-0.83350707 -0.55250879]]",[16.97132557  9.05456263],0.9455865,[[9.72185679 0.36634199]],8.406981,False,False,False,REFERENCE_TAR_1072+InfdB+Noise,inf,inf,False,False,False,False,False,False,True,False,False,0,1072,0.8947761,CRD016c,A1
0,8.11904,"[[-0.51931688]
 [ 0.73341407]]","[[ 0.95378367 -0.30049411]
 [ 0.30049411  0.95378367]]",[16.70533701  9.36659352],0.99910104,[[-6.78861841  6.26330377]],8.113661,False,True,False,REFERENCE_TAR_1072+InfdB+Noise,inf,inf,False,False,False,False,False,False,True,False,False,0,1072,0.8947761,CRD016c,A1
0,3.3917847,"[[-0.23676823]
 [ 0.41052576]]","[[-0.0489514  -0.99880116]
 [-0.99880116  0.0489514 ]]",[19.53049281  4.42295749],0.9998782,[[-0.75255289  7.82802029]],3.3736577,True,False,True,REFERENCE_CAT_1072+-InfdB+Noise,inf,-inf,False,False,False,False,False,False,False,True,False,0,1072,0.5716418,CRD016c,A1
0,8.094309,"[[0.72516237]
 [0.26239255]]","[[ 0.76251485  0.64697071]
 [-0.64697071  0.76251485]]",[20.58707485 11.32331353],0.96955043,[[10.91797859  0.67456829]],7.438929,False,False,True,REFERENCE_CAT_1072+-InfdB+Noise,inf,-inf,False,False,False,False,False,False,False,True,False,0,1072,0.5716418,CRD016c,A1
0,7.3242435,"[[-0.52832057]
 [ 0.46154265]]","[[ 0.96902161 -0.24697596]
 [ 0.24697596  0.96902161]]",[20.10160929 12.4057202 ],0.9701247,[[-9.52200766  4.96935876]],7.3072777,False,True,True,REFERENCE_CAT_1072+-InfdB+Noise,inf,-inf,False,False,False,False,False,False,False,True,False,0,1072,0.5716418,CRD016c,A1
0,4.4786935,"[[-0.2754926 ]
 [ 0.53799916]]","[[-0.09106363 -0.99584508]
 [-0.99584508  0.09106363]]",[15.58187333  3.97029756],0.9998597,[[-0.55380228  8.04113753]],4.405242,True,False,False,REFERENCE_CAT_1072+-InfdB+Noise,inf,-inf,False,False,False,False,False,False,False,True,False,0,1072,0.5716418,CRD016c,A1
0,8.821651,"[[0.80944265]
 [0.28142272]]","[[ 0.85500362  0.51862203]
 [-0.51862203  0.85500362]]",[16.71870737  8.79357179],0.9243923,[[10.81844148  0.23005788]],8.13957,False,False,False,REFERENCE_CAT_1072+-InfdB+Noise,inf,-inf,False,False,False,False,False,False,False,True,False,0,1072,0.5716418,CRD016c,A1
0,8.353516,"[[-0.61419392]
 [ 0.55342391]]","[[ 0.99131872 -0.13148081]
 [ 0.13148081  0.99131872]]",[16.67138668  8.99279616],0.94480807,[[-9.60405611  4.43559138]],8.342607,False,True,False,REFERENCE_CAT_1072+-InfdB+Noise,inf,-inf,False,False,False,False,False,False,False,True,False,0,1072,0.5716418,CRD016c,A1
0,2.382023,"[[-0.25377993]
 [ 0.55354722]]","[[-0.55662848 -0.83076154]
 [-0.83076154  0.55662848]]",[14.14012782  3.515186  ],0.9312215,[[0.99219023 4.7580783 ]],1.7413393,True,False,True,STIM_536_STIM_616,inf,inf,False,False,False,False,True,False,False,False,False,536,616,inf,CRD016c,A1
0,4.2169824,"[[0.85938322]
 [1.04809625]]","[[ 0.916079    0.40099785]
 [-0.40099785  0.916079  ]]",[16.66686678  1.15861924],0.9993279,[[ 6.20928186 -1.06781233]],2.047253,False,False,True,STIM_536_STIM_616,inf,inf,False,False,False,False,True,False,False,False,False,536,616,inf,CRD016c,A1
0,2.3251116,"[[-0.23753142]
 [-0.30285697]]","[[-0.67585048 -0.73703876]
 [-0.73703876  0.67585048]]",[15.78274519  0.96148775],0.9970417,[[-4.07242022 -4.4832507 ]],2.3219614,False,True,True,STIM_536_STIM_616,inf,inf,False,False,False,False,True,False,False,False,False,536,616,inf,CRD016c,A1
0,0.17762159,"[[0.0601521 ]
 [0.12914922]]","[[-0.00552923 -0.99998471]
 [-0.99998471  0.00552923]]",[9.95786686 3.02246405],0.99672794,[[0.18677279 1.28833001]],0.17761502,True,False,False,STIM_536_STIM_616,inf,inf,False,False,False,False,True,False,False,False,False,536,616,inf,CRD016c,A1
0,1.9426063,"[[0.61908564]
 [0.74103861]]","[[ 0.84551138  0.5339574 ]
 [-0.5339574   0.84551138]]",[12.61520674  1.89577947],0.9999445,[[2.33159771 0.67357848]],1.2854724,False,False,False,STIM_536_STIM_616,inf,inf,False,False,False,False,True,False,False,False,False,536,616,inf,CRD016c,A1
0,0.4921117,"[[ 0.05503104]
 [-0.33780731]]","[[ 0.74357546 -0.66865203]
 [ 0.66865203  0.74357546]]",[10.64804406  1.5416738 ],0.9871961,[[-1.16754646 -1.64698332]],0.4102751,False,True,False,STIM_536_STIM_616,inf,inf,False,False,False,False,True,False,False,False,False,536,616,inf,CRD016c,A1
0,1.2788787,"[[0.17050402]
 [0.23513114]]","[[-0.37217991 -0.92816061]
 [-0.92816061  0.37217991]]",[15.91155497  3.24497427],0.9965635,[[1.88127337 4.07480686]],1.2505398,True,False,True,STIM_536_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,536,707,inf,CRD016c,A1
0,5.254043,"[[ 0.95415186]
 [-0.97748936]]","[[ 0.83222225 -0.55444218]
 [ 0.55444218  0.83222225]]",[23.6593195   2.08081732],0.96815693,[[6.51274617 0.98221628]],1.9563969,False,False,True,STIM_536_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,536,707,inf,CRD016c,A1
0,1.9189361,"[[ 0.11649355]
 [-0.49148874]]","[[-0.68698687 -0.72666983]
 [-0.72666983  0.68698687]]",[21.72096904  1.40665543],0.9999605,[[-3.70353506 -4.78215238]],1.6843547,False,True,True,STIM_536_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,536,707,inf,CRD016c,A1
0,1.7483579,"[[0.60237662]
 [0.18175839]]","[[-0.16460149 -0.98636015]
 [-0.98636015  0.16460149]]",[9.94259561 3.07054375],0.9197755,[[2.16457134 2.44539313]],1.7368848,True,False,False,STIM_536_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,536,707,inf,CRD016c,A1
0,6.234385,"[[ 1.05255294]
 [-0.91296409]]","[[ 0.78365605 -0.62119497]
 [ 0.62119497  0.78365605]]",[14.74255739  2.80287099],0.9273348,[[ 5.36146874 -0.64751239]],3.5526752,False,False,False,STIM_536_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,536,707,inf,CRD016c,A1
0,1.5808076,"[[ 0.06699952]
 [-0.49892241]]","[[-0.67374202 -0.73896664]
 [-0.73896664  0.67374202]]",[13.02296702  1.46259503],0.99767,[[-2.42201714 -3.49369265]],1.3856068,False,True,False,STIM_536_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,536,707,inf,CRD016c,A1
0,3.0005682,"[[-0.13155179]
 [ 0.40055875]]","[[-0.30430441 -0.95257484]
 [-0.95257484  0.30430441]]",[23.57861765  4.09566952],0.98608327,[[1.48605465 7.97900735]],2.5059872,True,False,True,STIM_536_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,536,812,inf,CRD016c,A1
0,11.804986,"[[ 1.74944022]
 [-2.15241411]]","[[ 0.83446317 -0.55106372]
 [ 0.55106372  0.83446317]]",[30.31933001  1.25133278],0.96317863,[[8.82867959 1.69124561]],2.6579423,False,False,True,STIM_536_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,536,812,inf,CRD016c,A1
0,5.536456,"[[-1.03678579]
 [ 0.77601123]]","[[ 0.76098329 -0.64877147]
 [ 0.64877147  0.76098329]]",[29.20479189  1.97768704],0.9850589,[[-7.96628927 -3.50881422]],2.64037,False,True,True,STIM_536_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,536,812,inf,CRD016c,A1
0,3.169795,"[[0.51367141]
 [0.41166928]]","[[-0.10974091 -0.99396023]
 [-0.99396023  0.10974091]]",[10.84814527  3.77933808],0.9573843,[[2.30248528 4.82687007]],3.1674864,True,False,False,STIM_536_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,536,812,inf,CRD016c,A1
0,15.670628,"[[ 2.1237262 ]
 [-1.86168493]]","[[ 0.7360192  -0.67696066]
 [ 0.67696066  0.7360192 ]]",[14.85686667  1.81476281],0.9476545,[[ 6.76086053 -0.70495851]],6.2922053,False,False,False,STIM_536_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,536,812,inf,CRD016c,A1
0,4.5020623,"[[-1.06100776]
 [ 0.50259625]]","[[-0.70701464 -0.70719891]
 [-0.70719891  0.70701464]]",[13.5220034   1.95932818],0.9997982,[[-5.30562943 -2.24285705]],2.791682,False,True,False,STIM_536_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,536,812,inf,CRD016c,A1
0,16.609264,"[[-0.48764371]
 [ 1.35495276]]","[[-0.28263386 -0.95922787]
 [-0.95922787  0.28263386]]",[10.08261408  4.14248538],0.5809165,[[-0.0693917  12.23321284]],15.638469,True,False,True,STIM_536_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,536,933,inf,CRD016c,A1
0,97.5846,"[[ 7.80444448]
 [-3.41898581]]","[[-0.4639553  -0.88585861]
 [-0.88585861  0.4639553 ]]",[14.05282355  1.28247823],0.90195954,[[13.51759181  2.3143394 ]],39.57321,False,False,True,STIM_536_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,536,933,inf,CRD016c,A1
0,69.27074,"[[-4.55564668]
 [ 3.92580821]]","[[ 0.72965231 -0.68381833]
 [ 0.68381833  0.72965231]]",[12.74566634  1.79149303],0.63278615,[[-13.27275299   2.24278942]],32.16794,False,True,True,STIM_536_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,536,933,inf,CRD016c,A1
0,6.5111623,"[[0.11659345]
 [0.80540113]]","[[-0.14190919 -0.98987968]
 [-0.98987968  0.14190919]]",[9.83166751 4.10373535],0.90134007,[[1.13995956 7.91934621]],6.4259787,True,False,False,STIM_536_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,536,933,inf,CRD016c,A1
0,42.01001,"[[ 3.8121538]
 [-1.8779102]]","[[-0.53122352 -0.84723171]
 [-0.84723171  0.53122352]]",[11.64964833  2.22795152],0.84923047,[[10.6658794  -0.71890444]],24.917318,False,False,False,STIM_536_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,536,933,inf,CRD016c,A1
0,33.581074,"[[-2.72596328]
 [ 2.63383326]]","[[ 0.79551318 -0.60593629]
 [ 0.60593629  0.79551318]]",[10.40810575  2.14874216],0.92385834,[[-9.61965178  2.79374431]],23.362034,False,True,False,STIM_536_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,536,933,inf,CRD016c,A1
0,10.867066,"[[-0.86245431]
 [ 0.87915769]]","[[-0.21240659 -0.97718138]
 [-0.97718138  0.21240659]]",[13.80843587  4.30108253],0.8746234,[[-2.34454693 10.06076854]],10.496602,True,False,True,STIM_536_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,536,1072,inf,CRD016c,A1
0,79.29262,"[[5.67324514]
 [1.52701012]]","[[ 0.31900714 -0.94775231]
 [-0.94775231 -0.31900714]]",[16.48011505  2.24294995],0.8160974,[[14.37154778 -1.4673733 ]],52.997906,False,False,True,STIM_536_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,536,1072,inf,CRD016c,A1
0,64.05902,"[[-3.02141798]
 [ 3.60985402]]","[[ 0.81200276 -0.5836536 ]
 [ 0.5836536   0.81200276]]",[15.9013756   2.81987517],0.7795102,[[-12.20057037   7.53382258]],60.797386,False,True,True,STIM_536_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,536,1072,inf,CRD016c,A1
0,5.7101874,"[[0.00347742]
 [0.78159793]]","[[ 0.12721829 -0.99187474]
 [-0.99187474 -0.12721829]]",[9.45590911 3.17359277],0.9716227,[[-0.60820792  7.30849247]],5.6018047,True,False,False,STIM_536_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,536,1072,inf,CRD016c,A1
0,54.03776,"[[4.23377718]
 [1.09230333]]","[[ 0.31188175 -0.95012093]
 [-0.95012093 -0.31188175]]",[10.77742896  2.79318188],0.7317228,[[12.52946734  0.90706484]],45.618362,False,False,False,STIM_536_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,536,1072,inf,CRD016c,A1
0,39.88074,"[[-2.20770974]
 [ 2.55571794]]","[[ 0.84082181 -0.54131201]
 [ 0.54131201  0.84082181]]",[8.74483175 3.3916301 ],0.59186345,[[-9.61607318  7.29784864]],39.814835,False,True,False,STIM_536_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,536,1072,inf,CRD016c,A1
0,10.595527,"[[-1.42875197]
 [ 0.87508795]]","[[-0.31213988 -0.95003615]
 [-0.95003615  0.31213988]]",[12.76774892  3.27209921],0.957479,[[-3.53271941  6.34010153]],10.586748,True,False,True,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD016c,A1
0,93.39542,"[[ 7.7680026 ]
 [-1.03225421]]","[[-0.11495764 -0.9933704 ]
 [-0.9933704   0.11495764]]",[15.29259326  1.51698078],0.9109724,[[11.57420944 -3.37797691]],84.69976,False,False,True,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD016c,A1
0,64.04241,"[[-3.67812691]
 [ 4.14956652]]","[[ 0.75961837 -0.65036908]
 [ 0.65036908  0.75961837]]",[14.43665512  2.07920389],0.82549894,[[-8.54142899  7.86249673]],63.95628,False,True,True,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD016c,A1
0,2.862566,"[[-0.93786848]
 [ 0.12471932]]","[[ 0.12098956 -0.99265378]
 [-0.99265378 -0.12098956]]",[8.21792067 2.8609322 ],0.9567403,[[-2.83696571  1.61855742]],2.8314824,True,False,False,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD016c,A1
0,31.935873,"[[3.03463102]
 [0.05423207]]","[[-0.05668425 -0.99839216]
 [-0.99839216  0.05668425]]",[9.80812703 3.43138989],0.44481006,[[10.49475035  1.62593956]],31.816853,False,False,False,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD016c,A1
0,26.173,"[[-1.39372385]
 [ 2.22639062]]","[[ 0.79690102 -0.60410989]
 [ 0.60410989  0.79690102]]",[8.08028551 3.75919406],0.3543995,[[-4.43238572  8.98111871]],24.613573,False,True,False,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD016c,A1
0,6.6053853,"[[-1.3055115 ]
 [ 0.60753571]]","[[-0.41115178 -0.9115669 ]
 [-0.9115669   0.41115178]]",[9.16587648 3.18484457],0.007141537,[[-4.11593302  2.02784391]],5.9821854,True,False,True,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD016c,A1
0,76.993576,"[[7.41615855]
 [3.5953201 ]]","[[ 0.45689122 -0.88952257]
 [-0.88952257 -0.45689122]]",[13.72584452  1.12678221],0.3516295,[[9.45160472 1.91887742]],29.576326,False,False,True,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD016c,A1
0,56.919846,"[[-4.62002297]
 [ 4.73607159]]","[[-0.68964219 -0.7241503 ]
 [-0.7241503   0.68964219]]",[12.37291913  1.28526878],0.082350515,[[-4.07631414  8.04193509]],35.243595,False,True,True,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD016c,A1
0,4.4870467,"[[-1.31646135]
 [-0.12741767]]","[[ 0.09247104 -0.99571537]
 [-0.99571537 -0.09247104]]",[6.91617868 2.56497856],0.91437143,[[-3.37462814 -0.34908073]],4.4474525,True,False,False,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD016c,A1
0,27.697449,"[[3.29253566]
 [0.75928994]]","[[ 0.34706163 -0.93784232]
 [-0.93784232 -0.34706163]]",[8.76880422 2.321199  ],0.42191127,[[ 8.60623264 -0.84141716]],22.830135,False,False,False,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD016c,A1
0,23.145287,"[[-1.50758271]
 [ 2.53026368]]","[[ 0.74748358 -0.66428029]
 [ 0.66428029  0.74748358]]",[7.1948421  2.50205876],0.30630943,[[-1.82906353  8.05758809]],18.50285,False,True,False,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD016c,A1
0,2.5710764,"[[-0.79733928]
 [ 0.07353526]]","[[-0.35906553 -0.93331235]
 [-0.93331235  0.35906553]]",[9.35613363 3.58348517],0.42584834,[[-3.30842201 -0.90920141]],2.3461015,True,False,True,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD016c,A1
0,15.859205,"[[ 2.32096506]
 [-1.51137547]]","[[-0.63485449 -0.77263172]
 [-0.77263172  0.63485449]]",[13.07916306  1.93154877],0.563576,[[ 6.64680291 -0.28596988]],7.2849874,False,False,True,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD016c,A1
0,17.152092,"[[-2.42249828]
 [ 2.91707877]]","[[ 0.71041737 -0.70378062]
 [ 0.70378062  0.71041737]]",[12.54533531  1.1052511 ],0.83634573,[[0.02076198 5.89712841]],5.105749,False,True,True,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD016c,A1
0,3.9724636,"[[-1.22296028]
 [-0.25667181]]","[[ 0.17788603 -0.9840511 ]
 [-0.9840511  -0.17788603]]",[9.36453715 2.53862063],0.9498864,[[-3.06209677 -0.88689481]],3.7679272,True,False,False,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD016c,A1
0,17.112473,"[[ 2.49427454]
 [-0.80034418]]","[[-0.39222718 -0.91986838]
 [-0.91986838  0.39222718]]",[11.60433946  2.41532179],0.93651015,[[6.89708772 0.11339937]],12.293386,False,False,False,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD016c,A1
0,16.318254,"[[-1.45668474]
 [ 2.53506906]]","[[ 0.78343072 -0.62147913]
 [ 0.62147913  0.78343072]]",[8.96540496 1.74970641],0.9017127,[[-0.09378054  6.38311864]],9.135112,False,True,False,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD016c,A1
0,2.3684518,"[[-0.89230285]
 [ 0.19656579]]","[[-0.33243234 -0.94312711]
 [-0.94312711  0.33243234]]",[11.082446   2.7129401],0.9526167,[[-2.73027718 -0.34483257]],1.9352556,True,False,True,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD016c,A1
0,39.74991,"[[4.98944395]
 [4.6311393 ]]","[[ 0.69661992 -0.71744037]
 [-0.71744037 -0.69661992]]",[15.04012475  0.85056667],0.99425894,[[5.75799502 2.37969807]],13.057656,False,False,True,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD016c,A1
0,5.157015,"[[-1.41257826]
 [ 1.75767896]]","[[ 0.71443692 -0.69969985]
 [ 0.69969985  0.71443692]]",[13.99776274  0.88868225],0.9764306,[[0.81118551 3.58590964]],1.345238,False,True,True,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD016c,A1
0,2.7407455,"[[-0.80034762]
 [-0.41056206]]","[[ 0.14538366 -0.98937535]
 [-0.98937535 -0.14538366]]",[8.58609833 2.78501472],0.9508717,[[-1.98453172 -2.80695779]],2.7380075,True,False,False,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD016c,A1
0,14.316748,"[[2.41372721]
 [1.04303377]]","[[ 0.5176628  -0.85558473]
 [-0.85558473 -0.5176628 ]]",[11.02483296  1.90244511],0.9664785,[[ 6.27829139 -0.80278793]],8.167258,False,False,False,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD016c,A1
0,4.955944,"[[-0.2134001]
 [ 1.0931555]]","[[ 0.74058678 -0.67196073]
 [ 0.67196073  0.74058678]]",[8.91689829 2.19370052],0.953151,[[2.40240283 5.00259769]],3.9678514,False,True,False,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD016c,A1
0,0.7756633,"[[-0.18189244]
 [-0.23348738]]","[[-0.36936129 -0.92928587]
 [-0.92928587  0.36936129]]",[9.30872544 3.50300981],0.3979891,[[-1.24652677 -2.35100293]],0.7681101,True,False,True,STIM_536_STIM_2144,inf,inf,False,False,False,False,True,False,False,False,False,536,2144,inf,CRD016c,A1
0,29.870697,"[[4.95259814]
 [4.62046203]]","[[ 0.70705975 -0.70715381]
 [-0.70715381 -0.70705975]]",[14.4325419   0.63457985],0.89023274,[[5.429675   0.64489187]],5.052738,False,False,True,STIM_536_STIM_2144,inf,inf,False,False,False,False,True,False,False,False,False,536,2144,inf,CRD016c,A1
0,1.6824058,"[[-0.22775255]
 [ 0.64553602]]","[[-0.67437681 -0.73838737]
 [-0.73838737  0.67437681]]",[12.80607822  0.94950451],0.9529015,[[2.3669074  3.44128742]],1.3595989,False,True,True,STIM_536_STIM_2144,inf,inf,False,False,False,False,True,False,False,False,False,536,2144,inf,CRD016c,A1
0,0.9353056,"[[-0.4076935 ]
 [-0.20018505]]","[[ 0.08625015 -0.99627351]
 [-0.99627351 -0.08625015]]",[10.7963176   3.59144317],0.9930803,[[-1.36212376 -1.89812657]],0.93491477,True,False,False,STIM_536_STIM_2144,inf,inf,False,False,False,False,True,False,False,False,False,536,2144,inf,CRD016c,A1
0,10.329595,"[[2.01367892]
 [1.06541187]]","[[ 0.56113188 -0.82772641]
 [-0.82772641 -0.56113188]]",[12.80596613  1.86050405],0.95375156,[[ 5.27006526 -0.26527241]],4.9696584,False,False,False,STIM_536_STIM_2144,inf,inf,False,False,False,False,True,False,False,False,False,536,2144,inf,CRD016c,A1
0,3.173107,"[[-0.14244025]
 [ 0.7812976 ]]","[[ 0.76383446 -0.64541221]
 [ 0.64541221  0.76383446]]",[10.27121246  3.3032432 ],0.9226709,[[1.63426225 4.3592757 ]],2.6091647,False,True,False,STIM_536_STIM_2144,inf,inf,False,False,False,False,True,False,False,False,False,536,2144,inf,CRD016c,A1
0,0.7227808,"[[-0.15466337]
 [-0.23034431]]","[[-0.44020782 -0.89789591]
 [-0.89789591  0.44020782]]",[9.50377031 3.22789442],0.69989884,[[-1.25872596 -2.29266362]],0.71156615,True,False,True,STIM_536_STIM_2462,inf,inf,False,False,False,False,True,False,False,False,False,536,2462,inf,CRD016c,A1
0,17.51789,"[[3.1712156 ]
 [4.56845112]]","[[ 0.84938179  0.52777891]
 [-0.52777891  0.84938179]]",[14.28772435  0.53093694],0.9760849,[[4.98396736 0.37488757]],3.047237,False,False,True,STIM_536_STIM_2462,inf,inf,False,False,False,False,True,False,False,False,False,536,2462,inf,CRD016c,A1
0,3.7630937,"[[-0.77680375]
 [ 1.17234861]]","[[-0.67815196 -0.73492171]
 [-0.73492171  0.67815196]]",[12.71469729  1.25309386],0.90979505,[[1.62884407 4.2891558 ]],1.8319997,False,True,True,STIM_536_STIM_2462,inf,inf,False,False,False,False,True,False,False,False,False,536,2462,inf,CRD016c,A1
0,1.2824401,"[[-0.20135496]
 [-0.37069998]]","[[ 0.06829355 -0.99766527]
 [-0.99766527 -0.06829355]]",[8.64093342 3.65099303],0.9875528,[[-0.61379924 -3.12610882]],1.2791789,True,False,False,STIM_536_STIM_2462,inf,inf,False,False,False,False,True,False,False,False,False,536,2462,inf,CRD016c,A1
0,8.6501465,"[[1.65037682]
 [2.14155254]]","[[ 0.87718954  0.48014425]
 [-0.48014425  0.87718954]]",[11.47399366  0.92955971],0.9752411,[[ 5.41371237 -0.13285623]],3.0487723,False,False,False,STIM_536_STIM_2462,inf,inf,False,False,False,False,True,False,False,False,False,536,2462,inf,CRD016c,A1
0,3.2209256,"[[-0.15331377]
 [ 0.83326794]]","[[-0.69843905 -0.71566955]
 [-0.71566955  0.69843905]]",[9.58116881 1.93827821],0.9999827,[[2.31457302 4.29127446]],2.6242197,False,True,False,STIM_536_STIM_2462,inf,inf,False,False,False,False,True,False,False,False,False,536,2462,inf,CRD016c,A1
